fips,county,state,stdpercent
29083,Henry County,Missouri,114.3784153
29085,Hickory County,Missouri,38.08630394
29087,Holt County,Missouri,87.77173913
29089,Howard County,Missouri,82.90657439
29091,Howell County,Missouri,85.32572196
29093,Iron County,Missouri,21.74657534
29095,Jackson County,Missouri,94.17424724
29097,Jasper County,Missouri,103.6088585
29099,Jefferson County,Missouri,62.58461718
29101,Johnson County,Missouri,28.07809802
29105,Laclede County,Missouri,100.6108943
29107,Lafayette County,Missouri,66.14188164
29109,Lawrence County,Missouri,68.03666046
29111,Lewis County,Missouri,101.1721612
29113,Lincoln County,Missouri,26.34194831
29115,Linn County,Missouri,16.43323996
29117,Livingston County,Missouri,104.9102927
29119,McDonald County,Missouri,100.5535055
29121,Macon County,Missouri,73.63636364
29123,Madison County,Missouri,7.070217918
29125,Maries County,Missouri,57.94392523
29127,Marion County,Missouri,80.55331179
29129,Mercer County,Missouri,35.57168784
29131,Miller County,Missouri,68.03358719
29135,Moniteau County,Missouri,92.91338583
29137,Monroe County,Missouri,107.3388203
29139,Montgomery County,Missouri,72.03703704
29141,Morgan County,Missouri,35.37158984
29143,New Madrid County,Missouri,10.43207474
29145,Newton County,Missouri,87.40401024
29147,Nodaway County,Missouri,56.77896467
29149,Oregon County,Missouri,62.7553693
29151,Osage County,Missouri,101.9435737
29153,Ozark County,Missouri,27.62619372
29155,Pemiscot County,Missouri,54.53089978
29157,Perry County,Missouri,120.9808102
29159,Pettis County,Missouri,99.18474305
29161,Phelps County,Missouri,97.68098707
29163,Pike County,Missouri,98.36575875
29165,Platte County,Missouri,103.257292
29167,Polk County,Missouri,89.43881528
29169,Pulaski County,Missouri,99.28106813
29171,Putnam County,Missouri,101.0463378
29173,Ralls County,Missouri,101.0869565
29175,Randolph County,Missouri,107.932627
29177,Ray County,Missouri,60.04763322
29179,Reynolds County,Missouri,85.9962406
29181,Ripley County,Missouri,96.22727273
29183,St. Charles County,Missouri,33.57592184
29185,St. Clair County,Missouri,37.68006065
29186,Ste. Genevieve County,Missouri,123.1813246
29187,St. Francois County,Missouri,84.58791467
29189,St. Louis County,Missouri,76.26865988
29195,Saline County,Missouri,93.6873476
29201,Scott County,Missouri,83.0531171
29203,Shannon County,Missouri,39.59138597
29205,Shelby County,Missouri,70.97087379
29207,Stoddard County,Missouri,73.72881356
29209,Stone County,Missouri,84.64070214
29211,Sullivan County,Missouri,93.93382353
29213,Taney County,Missouri,81.47689258
29215,Texas County,Missouri,105.7889068
29217,Vernon County,Missouri,13.12997347
29219,Warren County,Missouri,35.6305859
29221,Washington County,Missouri,96.41841956
29223,Wayne County,Missouri,43.96162528
29225,Webster County,Missouri,64.10007758
29227,Worth County,Missouri,100
29229,Wright County,Missouri,100
29510,St. Louis city,Missouri,91.96033562
30001,Beaverhead County,Montana,100.0862813
30003,Big Horn County,Montana,75.6568779
30007,Broadwater County,Montana,100.9302326
30009,Carbon County,Montana,69.33139535
30013,Cascade County,Montana,96.24227865
30015,Chouteau County,Montana,55.41310541
30017,Custer County,Montana,11.11111111
30021,Dawson County,Montana,98.76160991
30025,Fallon County,Montana,101.6666667
30027,Fergus County,Montana,81.79487179
30029,Flathead County,Montana,92.53094911
30031,Gallatin County,Montana,38.3921426
30033,Garfield County,Montana,78.69822485
30035,Glacier County,Montana,26.81287584
30039,Granite County,Montana,92.24137931
30041,Hill County,Montana,80.30612245
30043,Jefferson County,Montana,84.27997705
30045,Judith Basin County,Montana,13.79310345
30047,Lake County,Montana,99.20212766
30049,Lewis and Clark County,Montana,14.47707367
30051,Liberty County,Montana,92.97520661
30053,Lincoln County,Montana,49.72950479
30055,McCone County,Montana,405.3658537
30057,Madison County,Montana,71.13402062
30059,Meagher County,Montana,100
30061,Mineral County,Montana,75.04302926
30063,Missoula County,Montana,94.20628183
30065,Musselshell County,Montana,101.76
30067,Park County,Montana,27.87944026
30071,Phillips County,Montana,103.3282905
30073,Pondera County,Montana,89.5505618
30075,Powder River County,Montana,98.03921569
30077,Powell County,Montana,62.88659794
30081,Ravalli County,Montana,80.88050314
30083,Richland County,Montana,103.3350703
30085,Roosevelt County,Montana,17.19795356
30087,Rosebud County,Montana,82.46881156
30089,Sanders County,Montana,22.42249459
30091,Sheridan County,Montana,87.00787402
30093,Silver Bow County,Montana,0.113895216
30095,Stillwater County,Montana,25.28571429
30097,Sweet Grass County,Montana,29.9047619
30099,Teton County,Montana,95.33980583
30101,Toole County,Montana,94.67084639
30103,Treasure County,Montana,101.6949153
30105,Valley County,Montana,15.55004136
30109,Wibaux County,Montana,93.66197183
30111,Yellowstone County,Montana,8.365066745
31001,Adams County,Nebraska,92.25521669
31003,Antelope County,Nebraska,127.672209
31007,Banner County,Nebraska,98.4496124
31011,Boone County,Nebraska,123.3793836
31013,Box Butte County,Nebraska,6.597600872
31019,Buffalo County,Nebraska,85.58936272
31021,Burt County,Nebraska,75.92738753
31023,Butler County,Nebraska,32.30277186
31025,Cass County,Nebraska,40.30244839
31027,Cedar County,Nebraska,87.08635997
31033,Cheyenne County,Nebraska,105.5696203
31035,Clay County,Nebraska,59.25605536
31037,Colfax County,Nebraska,97.97068771
31039,Cuming County,Nebraska,131.9105691
31041,Custer County,Nebraska,97.83869267
31043,Dakota County,Nebraska,9.66415353
31045,Dawes County,Nebraska,79.09940527
31047,Dawson County,Nebraska,79.03344359
31049,Deuel County,Nebraska,48.79356568
31051,Dixon County,Nebraska,168.6502177
31053,Dodge County,Nebraska,88.43028924
31055,Douglas County,Nebraska,96.34495235
31057,Dundy County,Nebraska,111.5789474
31059,Fillmore County,Nebraska,15.58854719
31061,Franklin County,Nebraska,69.82758621
31063,Frontier County,Nebraska,100.5244755
31065,Furnas County,Nebraska,30.2889096
31067,Gage County,Nebraska,97.22670106
31069,Garden County,Nebraska,96.96969697
31071,Garfield County,Nebraska,100.6269592
31073,Gosper County,Nebraska,99.0521327
31077,Greeley County,Nebraska,74.20924574
31079,Hall County,Nebraska,96.62893701
31081,Hamilton County,Nebraska,95.58912387
31083,Harlan County,Nebraska,98.58356941
31087,Hitchcock County,Nebraska,66.81222707
31089,Holt County,Nebraska,78.97495632
31091,Hooker County,Nebraska,99.37106918
31093,Howard County,Nebraska,53.08988764
31095,Jefferson County,Nebraska,82.03309693
31097,Johnson County,Nebraska,102.0215633
31099,Kearney County,Nebraska,81.77570093
31101,Keith County,Nebraska,5
31103,Keya Paha County,Nebraska,101.1627907
31107,Knox County,Nebraska,30.63444109
31109,Lancaster County,Nebraska,107.6245718
31111,Lincoln County,Nebraska,97.80945758
31113,Logan County,Nebraska,99.51690821
31115,Loup County,Nebraska,101.4285714
31119,Madison County,Nebraska,115.1215278
31121,Merrick County,Nebraska,24.10447761
31125,Nance County,Nebraska,104.5454545
31127,Nemaha County,Nebraska,97.6006192
31129,Nuckolls County,Nebraska,148.5671192
31131,Otoe County,Nebraska,68.61283644
31133,Pawnee County,Nebraska,38.6036961
31135,Perkins County,Nebraska,100.4830918
31137,Phelps County,Nebraska,30.35264484
31139,Pierce County,Nebraska,91.5601023
31141,Platte County,Nebraska,136.9590195
31143,Polk County,Nebraska,106.5395095
31145,Red Willow County,Nebraska,108.0300404
31147,Richardson County,Nebraska,113.3757962
31151,Saline County,Nebraska,107.3087643
31153,Sarpy County,Nebraska,16.53916318
31155,Saunders County,Nebraska,106.7922374
31157,Scotts Bluff County,Nebraska,79.33275563
31159,Seward County,Nebraska,84.02081011
31161,Sheridan County,Nebraska,76.62178703
31163,Sherman County,Nebraska,89.18322296
31167,Stanton County,Nebraska,60.64
31169,Thayer County,Nebraska,47.9825518
31171,Thomas County,Nebraska,65.16853933
31173,Thurston County,Nebraska,60.06082108
31175,Valley County,Nebraska,105.4794521
31177,Washington County,Nebraska,37.92081874
31179,Wayne County,Nebraska,91.90957763
31181,Webster County,Nebraska,74.46236559
31185,York County,Nebraska,101.5022534
32001,Churchill County,Nevada,84.43113772
32003,Clark County,Nevada,92.02785706
32005,Douglas County,Nevada,0.75419952
32007,Elko County,Nevada,98.37218262
32013,Humboldt County,Nevada,97.15424018
32015,Lander County,Nevada,100
32017,Lincoln County,Nevada,104.3303122
32019,Lyon County,Nevada,100.694904
32027,Pershing County,Nevada,103.1914894
32031,Washoe County,Nevada,0.566899741
32510,Carson City,Nevada,97.04833354
33001,Belknap County,New Hampshire,35.38880634
33003,Carroll County,New Hampshire,91.49848187
33005,Cheshire County,New Hampshire,40.88675452
33009,Grafton County,New Hampshire,40.23290759
33011,Hillsborough County,New Hampshire,33.47738503
33013,Merrimack County,New Hampshire,67.18909894
33015,Rockingham County,New Hampshire,28.30210422
33017,Strafford County,New Hampshire,17.55467584
33019,Sullivan County,New Hampshire,10.31344793
34001,Atlantic County,New Jersey,64.19907608
34003,Bergen County,New Jersey,38.12015706
34005,Burlington County,New Jersey,62.2155966
34007,Camden County,New Jersey,75.52457959
34009,Cape May County,New Jersey,56.60058027
34011,Cumberland County,New Jersey,85.44918363
34013,Essex County,New Jersey,66.45982637
34015,Gloucester County,New Jersey,71.87706755
34017,Hudson County,New Jersey,68.8946542
34019,Hunterdon County,New Jersey,27.85813779
34021,Mercer County,New Jersey,53.32481968
34023,Middlesex County,New Jersey,49.97716165
34025,Monmouth County,New Jersey,60.89324619
34027,Morris County,New Jersey,47.07311834
34029,Ocean County,New Jersey,92.65960083
34031,Passaic County,New Jersey,42.94560866
34033,Salem County,New Jersey,79.3880988
34035,Somerset County,New Jersey,32.09825614
34037,Sussex County,New Jersey,75.16781911
34039,Union County,New Jersey,51.79934115
34041,Warren County,New Jersey,38.46153846
35001,Bernalillo County,New Mexico,93.73162256
35003,Catron County,New Mexico,100.9868421
35005,Chaves County,New Mexico,93.75572392
35006,Cibola County,New Mexico,156.1087268
35007,Colfax County,New Mexico,96.36699507
35009,Curry County,New Mexico,101.3778887
35011,De Baca County,New Mexico,96.875
35015,Eddy County,New Mexico,87.51404269
35017,Grant County,New Mexico,104.0112417
35019,Guadalupe County,New Mexico,99.30939227
35021,Harding County,New Mexico,108.5365854
35023,Hidalgo County,New Mexico,100.2915452
35025,Lea County,New Mexico,97.91271347
35027,Lincoln County,New Mexico,103.7087912
35029,Luna County,New Mexico,95.6185567
35031,McKinley County,New Mexico,110.3928627
35033,Mora County,New Mexico,111.3247863
35035,Otero County,New Mexico,76.03938731
35037,Quay County,New Mexico,96.79738562
35039,Rio Arriba County,New Mexico,25.02104377
35041,Roosevelt County,New Mexico,99.49955843
35043,Sandoval County,New Mexico,100.236935
35045,San Juan County,New Mexico,104.1990271
35047,San Miguel County,New Mexico,105.2416052
35049,Santa Fe County,New Mexico,105.2511534
35051,Sierra County,New Mexico,102.2171254
35053,Socorro County,New Mexico,109.5754291
35055,Taos County,New Mexico,93.34312286
35057,Torrance County,New Mexico,115.0572246
35059,Union County,New Mexico,99.6460177
35061,Valencia County,New Mexico,105.2351514
36001,Albany County,New York,96.88364966
36003,Allegany County,New York,84.7341611
36005,Bronx County,New York,1.166438923
36007,Broome County,New York,107.5316725
36009,Cattaraugus County,New York,91.85131077
36011,Cayuga County,New York,101.7989078
36013,Chautauqua County,New York,80.34229047
36015,Chemung County,New York,86.30800612
36017,Chenango County,New York,105.6491967
36019,Clinton County,New York,80.92490842
36021,Columbia County,New York,101.1433597
36023,Cortland County,New York,111.3567839
36025,Delaware County,New York,72.77879647
36027,Dutchess County,New York,84.31171757
36029,Erie County,New York,93.57092555
36031,Essex County,New York,50.82614057
36033,Franklin County,New York,105.7568999
36035,Fulton County,New York,100.2384837
36037,Genesee County,New York,88.19419347
36039,Greene County,New York,76.36968318
36041,Hamilton County,New York,61.01694915
36043,Herkimer County,New York,15.18621575
36045,Jefferson County,New York,97.30528709
36047,Kings County,New York,9.442798403
36049,Lewis County,New York,45.63152896
36051,Livingston County,New York,98.26795721
36053,Madison County,New York,106.8219819
36055,Monroe County,New York,93.94012286
36057,Montgomery County,New York,104.5418537
36059,Nassau County,New York,43.83307846
36061,New York County,New York,3.963331338
36063,Niagara County,New York,61.71387594
36065,Oneida County,New York,85.43411761
36067,Onondaga County,New York,58.29306656
36069,Ontario County,New York,84.72303587
36071,Orange County,New York,57.96025775
36073,Orleans County,New York,28.15660685
36075,Oswego County,New York,63.56713
36077,Otsego County,New York,80.03287999
36079,Putnam County,New York,98.87967409
36081,Queens County,New York,0.984808983
36083,Rensselaer County,New York,92.17522806
36087,Rockland County,New York,57.44585845
36089,St. Lawrence County,New York,80.26846525
36091,Saratoga County,New York,83.20768941
36093,Schenectady County,New York,85.22834646
36095,Schoharie County,New York,85.1021425
36099,Seneca County,New York,100.7958922
36101,Steuben County,New York,74.04354695
36103,Suffolk County,New York,70.82169644
36105,Sullivan County,New York,105.3485451
36107,Tioga County,New York,101.8873012
36109,Tompkins County,New York,100.1344086
36111,Ulster County,New York,100.178506
36113,Warren County,New York,93.58885017
36115,Washington County,New York,91.38717773
36117,Wayne County,New York,100.2975779
36119,Westchester County,New York,38.47370795
36121,Wyoming County,New York,64.63954003
36123,Yates County,New York,145.2708512
37001,Alamance County,North Carolina,93.19260153
37003,Alexander County,North Carolina,106.8242549
37007,Anson County,North Carolina,100.5669291
37009,Ashe County,North Carolina,100.4919646
37011,Avery County,North Carolina,97.02015776
37013,Beaufort County,North Carolina,94.20042644
37015,Bertie County,North Carolina,96.0279354
37017,Bladen County,North Carolina,1118.556907
37019,Brunswick County,North Carolina,90.76756757
37021,Buncombe County,North Carolina,92.07497963
37023,Burke County,North Carolina,97.37445631
37025,Cabarrus County,North Carolina,97.87650934
37027,Caldwell County,North Carolina,101.1530849
37029,Camden County,North Carolina,105.6553911
37031,Carteret County,North Carolina,98.3353151
37033,Caswell County,North Carolina,101.2252964
37035,Catawba County,North Carolina,100.4687366
37037,Chatham County,North Carolina,90.59458418
37039,Cherokee County,North Carolina,101.7924256
37043,Clay County,North Carolina,103.9909639
37045,Cleveland County,North Carolina,95.00860585
37047,Columbus County,North Carolina,100.2157865
37049,Craven County,North Carolina,101.1735549
37051,Cumberland County,North Carolina,12.00199203
37057,Davidson County,North Carolina,99.70107049
37059,Davie County,North Carolina,104.7151277
37061,Duplin County,North Carolina,104.2677215
37063,Durham County,North Carolina,80.97855228
37065,Edgecombe County,North Carolina,267.0540314
37067,Forsyth County,North Carolina,98.06327107
37069,Franklin County,North Carolina,93.85227273
37071,Gaston County,North Carolina,92.06376964
37073,Gates County,North Carolina,101.951508
37075,Graham County,North Carolina,107.5278015
37077,Granville County,North Carolina,83.63193984
37079,Greene County,North Carolina,105.8279054
37081,Guilford County,North Carolina,95.50254009
37083,Halifax County,North Carolina,103.5910372
37085,Harnett County,North Carolina,108.0987607
37087,Haywood County,North Carolina,94.8465775
37089,Henderson County,North Carolina,96.30431644
37091,Hertford County,North Carolina,100.1396161
37093,Hoke County,North Carolina,109.9933525
37095,Hyde County,North Carolina,100.330033
37097,Iredell County,North Carolina,94.11858514
37099,Jackson County,North Carolina,94.53302961
37101,Johnston County,North Carolina,98.27766452
37103,Jones County,North Carolina,100.802139
37105,Lee County,North Carolina,103.4135368
37107,Lenoir County,North Carolina,104.1066364
37109,Lincoln County,North Carolina,84.65917384
37111,McDowell County,North Carolina,110.7570393
37113,Macon County,North Carolina,101.406564
37115,Madison County,North Carolina,99.51584507
37117,Martin County,North Carolina,89.79423868
37119,Mecklenburg County,North Carolina,97.41105831
37121,Mitchell County,North Carolina,107.0093458
37123,Montgomery County,North Carolina,100.6826802
37125,Moore County,North Carolina,98.78849066
37127,Nash County,North Carolina,8.526872365
37129,New Hanover County,North Carolina,96.16430514
37131,Northampton County,North Carolina,101.3800425
37133,Onslow County,North Carolina,0.625323762
37135,Orange County,North Carolina,97.03302497
37137,Pamlico County,North Carolina,72.58989057
37139,Pasquotank County,North Carolina,94.03034851
37141,Pender County,North Carolina,108.4093319
37143,Perquimans County,North Carolina,109.4545455
37145,Person County,North Carolina,91.45237233
37147,Pitt County,North Carolina,99.83433005
37149,Polk County,North Carolina,101.3920072
37151,Randolph County,North Carolina,92.6649598
37153,Richmond County,North Carolina,103.3982594
37155,Robeson County,North Carolina,107.7821012
37157,Rockingham County,North Carolina,108.4885301
37159,Rowan County,North Carolina,98.03528262
37161,Rutherford County,North Carolina,83.21396146
37163,Sampson County,North Carolina,100.124345
37165,Scotland County,North Carolina,100.2965289
37167,Stanly County,North Carolina,92.7115903
37171,Surry County,North Carolina,95.00217297
37173,Swain County,North Carolina,87.73584906
37175,Transylvania County,North Carolina,92.10734017
37177,Tyrrell County,North Carolina,102.143951
37179,Union County,North Carolina,97.25169401
37181,Vance County,North Carolina,89.42904165
37183,Wake County,North Carolina,95.65607112
37185,Warren County,North Carolina,93.0341281
37187,Washington County,North Carolina,110.9639441
37189,Watauga County,North Carolina,98.58461538
37191,Wayne County,North Carolina,96.04836635
37193,Wilkes County,North Carolina,98.19108015
37195,Wilson County,North Carolina,86.27091451
37197,Yadkin County,North Carolina,103.0269058
37199,Yancey County,North Carolina,100.2327747
38003,Barnes County,North Dakota,96.94444444
38005,Benson County,North Dakota,119.3391642
38007,Billings County,North Dakota,100
38009,Bottineau County,North Dakota,99.43630214
38011,Bowman County,North Dakota,96.76898223
38013,Burke County,North Dakota,20.32520325
38015,Burleigh County,North Dakota,111.8142516
38017,Cass County,North Dakota,95.1095988
38019,Cavalier County,North Dakota,112.7835052
38021,Dickey County,North Dakota,34.69387755
38023,Divide County,North Dakota,102.5139665
38025,Dunn County,North Dakota,91.90839695
38029,Emmons County,North Dakota,52.19047619
38031,Foster County,North Dakota,88
38033,Golden Valley County,North Dakota,116.5605096
38035,Grand Forks County,North Dakota,18.7207658
38037,Grant County,North Dakota,74.07407407
38039,Griggs County,North Dakota,119.5530726
38041,Hettinger County,North Dakota,100.984252
38045,LaMoure County,North Dakota,92.5170068
38047,Logan County,North Dakota,69.07514451
38049,McHenry County,North Dakota,18.42374616
38053,McKenzie County,North Dakota,85.99254041
38055,McLean County,North Dakota,48.37374335
38057,Mercer County,North Dakota,56.40432099
38059,Morton County,North Dakota,15.42553191
38061,Mountrail County,North Dakota,59.34664247
38063,Nelson County,North Dakota,100.2207506
38065,Oliver County,North Dakota,93.49593496
38067,Pembina County,North Dakota,21.50234742
38069,Pierce County,North Dakota,96.70658683
38071,Ramsey County,North Dakota,109.0213231
38073,Ransom County,North Dakota,93.60824742
38075,Renville County,North Dakota,101.1608624
38077,Richland County,North Dakota,90.89709763
38079,Rolette County,North Dakota,56.16483882
38081,Sargent County,North Dakota,106.7736185
38083,Sheridan County,North Dakota,98.29059829
38085,Sioux County,North Dakota,202.7638191
38089,Stark County,North Dakota,90.81865285
38091,Steele County,North Dakota,53.79310345
38093,Stutsman County,North Dakota,108.4732824
38095,Towner County,North Dakota,89.14473684
38097,Traill County,North Dakota,97.67103348
38099,Walsh County,North Dakota,55.91925805
38101,Ward County,North Dakota,91.51241968
38103,Wells County,North Dakota,30.45774648
38105,Williams County,North Dakota,102.9365079
39001,Adams County,Ohio,110.1246447
39003,Allen County,Ohio,56.0870444
39005,Ashland County,Ohio,29.20715392
39007,Ashtabula County,Ohio,61.05587669
39009,Athens County,Ohio,33.47037142
39011,Auglaize County,Ohio,50.41607989
39013,Belmont County,Ohio,52.91559817
39015,Brown County,Ohio,72.43282498
39017,Butler County,Ohio,61.95697074
39019,Carroll County,Ohio,79.83595352
39021,Champaign County,Ohio,57.17011595
39023,Clark County,Ohio,32.15138084
39025,Clermont County,Ohio,91.01229553
39027,Clinton County,Ohio,85.50724638
39029,Columbiana County,Ohio,15.31309817
39031,Coshocton County,Ohio,108.5655315
39033,Crawford County,Ohio,140.9257781
39035,Cuyahoga County,Ohio,46.61827482
39037,Darke County,Ohio,52.94048042
39039,Defiance County,Ohio,81.84620376
39041,Delaware County,Ohio,73.4817622
39043,Erie County,Ohio,39.24182617
39045,Fairfield County,Ohio,59.51894985
39047,Fayette County,Ohio,105.6158664
39049,Franklin County,Ohio,56.59564229
39051,Fulton County,Ohio,66.72869866
39053,Gallia County,Ohio,51.27964311
39055,Geauga County,Ohio,99.32137664
39057,Greene County,Ohio,45.54679714
39061,Hamilton County,Ohio,72.03535832
39063,Hancock County,Ohio,15.39226245
39065,Hardin County,Ohio,22.01303403
39069,Henry County,Ohio,79.5625588
39071,Highland County,Ohio,49.93427779
39073,Hocking County,Ohio,1.469123506
39077,Huron County,Ohio,86.72172808
39079,Jackson County,Ohio,26.29319158
39081,Jefferson County,Ohio,74.44483609
39083,Knox County,Ohio,69.64902951
39085,Lake County,Ohio,56.80789133
39087,Lawrence County,Ohio,49.82071064
39089,Licking County,Ohio,76.25079588
39091,Logan County,Ohio,83.48401679
39093,Lorain County,Ohio,42.11414828
39095,Lucas County,Ohio,21.9150511
39097,Madison County,Ohio,114.6136534
39099,Mahoning County,Ohio,58.1170689
39101,Marion County,Ohio,71.71913242
39103,Medina County,Ohio,50.80405457
39105,Meigs County,Ohio,49.3740458
39107,Mercer County,Ohio,61.8957941
39109,Miami County,Ohio,59.23763075
39111,Monroe County,Ohio,122.9778465
39113,Montgomery County,Ohio,60.40844276
39117,Morrow County,Ohio,79.58986264
39119,Muskingum County,Ohio,68.86415525
39123,Ottawa County,Ohio,33.32721937
39127,Perry County,Ohio,86.24014023
39129,Pickaway County,Ohio,90.63003113
39131,Pike County,Ohio,82.29166667
39133,Portage County,Ohio,70.79933955
39135,Preble County,Ohio,16.22336032
39137,Putnam County,Ohio,63.85379821
39139,Richland County,Ohio,50.83045368
39141,Ross County,Ohio,49.38352941
39143,Sandusky County,Ohio,105.9592548
39145,Scioto County,Ohio,67.19360723
39147,Seneca County,Ohio,96.03976271
39149,Shelby County,Ohio,66.93076548
39151,Stark County,Ohio,77.93409448
39153,Summit County,Ohio,86.70994897
39155,Trumbull County,Ohio,64.2455588
39157,Tuscarawas County,Ohio,68.65429535
39159,Union County,Ohio,12.55068546
39161,Van Wert County,Ohio,105.2284503
39163,Vinton County,Ohio,103.6235531
39165,Warren County,Ohio,70.00919963
39167,Washington County,Ohio,64.53214846
39169,Wayne County,Ohio,72.31795075
39171,Williams County,Ohio,88.93427404
39173,Wood County,Ohio,61.67686984
39175,Wyandot County,Ohio,73.82984987
40001,Adair County,Oklahoma,92.0328451
40003,Alfalfa County,Oklahoma,113.5990621
40005,Atoka County,Oklahoma,48.14491488
40007,Beaver County,Oklahoma,55.2253116
40009,Beckham County,Oklahoma,53.11890838
40011,Blaine County,Oklahoma,16.2247191
40013,Bryan County,Oklahoma,10.03285317
40015,Caddo County,Oklahoma,35.40445487
40017,Canadian County,Oklahoma,97.40994445
40019,Carter County,Oklahoma,78.0335677
40021,Cherokee County,Oklahoma,73.59046471
40023,Choctaw County,Oklahoma,27.97668609
40027,Cleveland County,Oklahoma,93.78740072
40029,Coal County,Oklahoma,84.13597734
40031,Comanche County,Oklahoma,81.69545652
40033,Cotton County,Oklahoma,36.5234375
40035,Craig County,Oklahoma,64.42457232
40037,Creek County,Oklahoma,74.6307208
40039,Custer County,Oklahoma,8.745934225
40041,Delaware County,Oklahoma,41.91293295
40043,Dewey County,Oklahoma,21.50537634
40045,Ellis County,Oklahoma,96.34464752
40047,Garfield County,Oklahoma,87.4399091
40049,Garvin County,Oklahoma,94.90254873
40051,Grady County,Oklahoma,33.30508475
40055,Greer County,Oklahoma,76.10441767
40059,Harper County,Oklahoma,60.51282051
40061,Haskell County,Oklahoma,90.21551724
40063,Hughes County,Oklahoma,30.82039911
40065,Jackson County,Oklahoma,90.39875251
40069,Johnston County,Oklahoma,57.75907417
40071,Kay County,Oklahoma,27.91054313
40073,Kingfisher County,Oklahoma,10.92592593
40075,Kiowa County,Oklahoma,85.46031746
40079,Le Flore County,Oklahoma,46.91694631
40081,Lincoln County,Oklahoma,62.48382924
40083,Logan County,Oklahoma,7.854785479
40085,Love County,Oklahoma,68.6985173
40087,McClain County,Oklahoma,47.61785041
40089,McCurtain County,Oklahoma,50.28849074
40091,McIntosh County,Oklahoma,52.03508772
40093,Major County,Oklahoma,66.58841941
40097,Mayes County,Oklahoma,71.20359955
40099,Murray County,Oklahoma,36.61446682
40101,Muskogee County,Oklahoma,16.82300954
40103,Noble County,Oklahoma,44.32029795
40105,Nowata County,Oklahoma,100.4851425
40107,Okfuskee County,Oklahoma,142.9503261
40109,Oklahoma County,Oklahoma,61.46179618
40111,Okmulgee County,Oklahoma,54.67244701
40113,Osage County,Oklahoma,129.9587993
40115,Ottawa County,Oklahoma,48.50887778
40117,Pawnee County,Oklahoma,100.8343266
40119,Payne County,Oklahoma,89.04269663
40121,Pittsburg County,Oklahoma,19.880535
40123,Pontotoc County,Oklahoma,80.42843233
40125,Pottawatomie County,Oklahoma,81.71775323
40127,Pushmataha County,Oklahoma,93.67088608
40129,Roger Mills County,Oklahoma,116.2162162
40131,Rogers County,Oklahoma,50.48537005
40133,Seminole County,Oklahoma,58.36038961
40135,Sequoyah County,Oklahoma,16.95328542
40137,Stephens County,Oklahoma,43.60208062
40139,Texas County,Oklahoma,88.17453626
40141,Tillman County,Oklahoma,36.58872077
40143,Tulsa County,Oklahoma,83.80976855
40145,Wagoner County,Oklahoma,39.44721065
40147,Washington County,Oklahoma,8.977451494
40149,Washita County,Oklahoma,54.5035824
40151,Woods County,Oklahoma,87.80852655
40153,Woodward County,Oklahoma,15.84429825
41001,Baker County,Oregon,40.45856222
41003,Benton County,Oregon,87.57367387
41005,Clackamas County,Oregon,79.05251235
41007,Clatsop County,Oregon,69.75497703
41009,Columbia County,Oregon,101.7467859
41011,Coos County,Oregon,75.56132123
41013,Crook County,Oregon,83.94383394
41015,Curry County,Oregon,69.0844759
41017,Deschutes County,Oregon,29.06898861
41019,Douglas County,Oregon,70.44928857
41021,Gilliam County,Oregon,58.74587459
41023,Grant County,Oregon,30.64516129
41025,Harney County,Oregon,69.13499345
41027,Hood River County,Oregon,101.0909993
41029,Jackson County,Oregon,50.40877435
41031,Jefferson County,Oregon,98.98267803
41033,Josephine County,Oregon,58.50074405
41035,Klamath County,Oregon,104.5640972
41037,Lake County,Oregon,81.48760331
41039,Lane County,Oregon,79.12393724
41041,Lincoln County,Oregon,99.71160779
41043,Linn County,Oregon,53.20658343
41045,Malheur County,Oregon,51.73752311
41047,Marion County,Oregon,97.92053786
41051,Multnomah County,Oregon,101.89872
41053,Polk County,Oregon,52.46447422
41057,Tillamook County,Oregon,99.97181511
41059,Umatilla County,Oregon,95.72403881
41061,Union County,Oregon,75.86827888
41063,Wallowa County,Oregon,70.66356228
41065,Wasco County,Oregon,23.13327698
41067,Washington County,Oregon,58.99170139
41069,Wheeler County,Oregon,19.23522596
41071,Yamhill County,Oregon,91.94891727
42001,Adams County,Pennsylvania,100.3101782
42003,Allegheny County,Pennsylvania,73.63871725
42005,Armstrong County,Pennsylvania,44.60070316
42007,Beaver County,Pennsylvania,60.55212042
42009,Bedford County,Pennsylvania,66.1465721
42011,Berks County,Pennsylvania,84.95154535
42013,Blair County,Pennsylvania,45.39546219
42015,Bradford County,Pennsylvania,79.66570733
42017,Bucks County,Pennsylvania,33.58883078
42019,Butler County,Pennsylvania,86.65915221
42021,Cambria County,Pennsylvania,40.30485643
42023,Cameron County,Pennsylvania,101.3108614
42025,Carbon County,Pennsylvania,54.97483989
42027,Centre County,Pennsylvania,89.95491688
42029,Chester County,Pennsylvania,66.44136047
42031,Clarion County,Pennsylvania,74.36882547
42033,Clearfield County,Pennsylvania,91.14487249
42035,Clinton County,Pennsylvania,105.3991157
42037,Columbia County,Pennsylvania,79.61397755
42039,Crawford County,Pennsylvania,87.29309149
42041,Cumberland County,Pennsylvania,73.878986
42043,Dauphin County,Pennsylvania,43.37235572
42045,Delaware County,Pennsylvania,27.35661537
42047,Elk County,Pennsylvania,84.05108405
42049,Erie County,Pennsylvania,93.97471985
